name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
" Suite 8 ""APRIL LOVE"" Horse Stall Suite!",Previous price:$45Discounted price:$40 / night,Private room in Lebanon,SUPERHOST,/rooms/43788294?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=c69a14a9-922b-41c9-ac26-4df5a8730322,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$183 totalShow details,Rating 4.94 out of 5;4.9433 reviews (33)Previous price:$45Discounted price:$40 / nightPrice:$183 totalShow details
" Suite 5 ""UNCLE ALDUS"" - Country Clean & Fun!",Previous price:$50Discounted price:$40 / night,Private room in Lebanon,SUPERHOST,/rooms/43787289?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=c69a14a9-922b-41c9-ac26-4df5a8730322,4 guests · 1 bedroom · 2 beds · 1 shared bath,Price:$183 totalShow details,Rating 4.96 out of 5;4.9628 reviews (28)Previous price:$50Discounted price:$40 / nightPrice:$183 totalShow details
 Luggage Storage For Your Last Day In Nash!,Price:$10 / night,Shared room in Nashville,,/rooms/45712327?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=c69a14a9-922b-41c9-ac26-4df5a8730322,1 guest · 1 bedroom · 1 bed · 0 shared baths,Price:$46 totalShow details,Price:$10 / nightPrice:$46 totalShow details
 Piece of Peace - international    students home.,Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/24077414?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=c69a14a9-922b-41c9-ac26-4df5a8730322,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$223 totalShow details,Rating 4.89 out of 5;4.8961 reviews (61)Price:$40 / nightPrice:$223 totalShow details
 big blue bedroom,Price:$36 / night,Private room in Hermitage,,/rooms/19192496?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=c69a14a9-922b-41c9-ac26-4df5a8730322,6 guests · 1 bedroom · 2 beds · 1.5 shared baths,Price:$181 totalShow details,Rating 4.61 out of 5;4.6131 reviews (31)Price:$36 / nightPrice:$181 totalShow details
" The Cozy Niche , special offers , yoga friendly,",Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/21448158?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$211 totalShow details,Rating 4.95 out of 5;4.9538 reviews (38)Price:$40 / nightPrice:$211 totalShow details
 Nashville Primitive Wooded Camping Sassafras,Previous price:$25Discounted price:$23 / night,Campsite in Goodlettsvilleville,SUPERHOST,/rooms/38236581?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,10 guests · Studio · 0 beds · 0 baths,Price:$103 totalShow details,Rating 5.0 out of 5;5.05 reviews (5)Previous price:$25Discounted price:$23 / nightPrice:$103 totalShow details
 A very quiet area close to everything.,Price:$38 / night,Private room in Nashville,,/rooms/36836980?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$183 totalShow details,Rating 4.92 out of 5;4.9236 reviews (36)Price:$38 / nightPrice:$183 totalShow details
 Camping or Campers/RV parking Tulip Grove,Price:$19 / night,Campsite in Nashville,,/rooms/39991131?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,6 guests · 1 bedroom,Price:$110 totalShow details,Price:$19 / nightPrice:$110 totalShow details
 Hammock Tent Camping in 33 Acre Riverview Compound,Price:$38 / night,Entire bed and breakfast in Ashland City,SUPERHOST,/rooms/12249800?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,1 guest · 1 bedroom · 1 bed · 1 bath,Price:$173 totalShow details,Price:$38 / nightPrice:$173 totalShow details
" Private   BR Quiet neighborhood, close to lake.",Price:$40 / night,Private room in Hendersonville,,/rooms/43616563?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$205 totalShow details,Price:$40 / nightPrice:$205 totalShow details
 Studio-apartment feeling,Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/28663288?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$211 totalShow details,Rating 5.0 out of 5;5.021 reviews (21)Price:$40 / nightPrice:$211 totalShow details
 Welcome to the Wolfe family home,Price:$40 / night,Private room in Nashville,,/rooms/43938354?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$240 totalShow details,Price:$40 / nightPrice:$240 totalShow details
 Luggage Storage For Your Last Day In Nash!,Price:$10 / night,Shared room in Nashville,,/rooms/45712327?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,1 guest · 1 bedroom · 1 bed · 0 shared baths,Price:$46 totalShow details,Price:$10 / nightPrice:$46 totalShow details
 Primitive Camp Site. 45 min west of Nashville,Price:$33 / night,Campsite in Nashville,,/rooms/5500808?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,12 guests · Studio · 0 beds · 0 baths,Price:$151 totalShow details,Rating 5.0 out of 5;5.012 reviews (12)Price:$33 / nightPrice:$151 totalShow details
" RV Camper Pad  Nashville / Gallatin, Lake Area",Price:$26 / night,Camper/RV in Gallatin,,/rooms/43035634?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$119 totalShow details,Price:$26 / nightPrice:$119 totalShow details
 Fork Inn Log Cabin annex - hammocks & tent camping,Previous price:$40Discounted price:$30 / night,Private room in Franklin,,/rooms/28892408?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$148 totalShow details,Previous price:$40Discounted price:$30 / nightPrice:$148 totalShow details
 Fork Inn Pond Cabin annex - for tent camping only,Price:$40 / night,Private room in Franklin,,/rooms/2471064?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,2 guests · 1 bedroom · 0 beds · 1.5 baths,Price:$274 totalShow details,Rating 4.75 out of 5;4.754 reviews (4)Price:$40 / nightPrice:$274 totalShow details
 Stow Your Bags On Your Last Day In Nash!,Price:$10 / night,Shared room in Nashville,,/rooms/28812586?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$46 totalShow details,Price:$10 / nightPrice:$46 totalShow details
 RV/Camper Parking next to Long Hunter State Park,Price:$19 / night,Campsite in Nashville,,/rooms/39968681?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,6 guests · 1 bedroom · 1 bed · 0 baths,Price:$110 totalShow details,Price:$19 / nightPrice:$110 totalShow details
 Where home is felt loved,Price:$40 / night,Private room in Murfreesboro,,/rooms/35124684?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,3 guests · 2 bedrooms · 1 bed · 1 bath,Price:$183 totalShow details,Price:$40 / nightPrice:$183 totalShow details
 Pet Hotel at Burwood Hall Country Estate,Price:$10 / night,Tiny house in Thompson's Station,SUPERHOST,/rooms/30421427?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=38706bf6-ab67-4c79-9c83-3e365482c273,1 guest · Studio · 1 bed · 0 baths,Price:$103 totalShow details,Price:$10 / nightPrice:$103 totalShow details
 Cozy Brookside Cottage,Price:$60 / night,Entire cottage in Goodlettsville,SUPERHOST,/rooms/45976524?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,4 guests · 2 bedrooms · 2 beds · 1.5 baths,Price:$331 totalShow details,Rating 5.0 out of 5;5.03 reviews (3)Price:$60 / nightPrice:$331 totalShow details
 Secluded Sumner Studio in Heart of Hendersonville,Price:$60 / night,Entire apartment in Hendersonville,,/rooms/44507297?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,3 guests · 1 bedroom · 2 beds · 1 bath,Price:$371 totalShow details,Rating 4.83 out of 5;4.836 reviews (6)Price:$60 / nightPrice:$371 totalShow details
" The Donelson Dwelling: Quiet, Clean, Comfortable.",Price:$57 / night,Private room in Nashville,SUPERHOST,/rooms/20497814?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$270 totalShow details,Rating 4.95 out of 5;4.95319 reviews (319)Price:$57 / nightPrice:$270 totalShow details
 Queen size bed in a private bedroom.,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/22143838?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,1 guest · 1 bedroom · 1 bed · 1 private bath,Price:$205 totalShow details,Rating 4.87 out of 5;4.87190 reviews (190)Price:$45 / nightPrice:$205 totalShow details
 Percy Priest Pad,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/20991153?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$221 totalShow details,Rating 4.84 out of 5;4.8445 reviews (45)Price:$45 / nightPrice:$221 totalShow details
" The ""Hillbilly"" country retreat 30 min to downtown",Price:$59 / night,Entire guesthouse in Pegram,SUPERHOST,/rooms/26496915?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$326 totalShow details,Rating 4.97 out of 5;4.9778 reviews (78)Price:$59 / nightPrice:$326 totalShow details
" Cozy wonderful home near
all conviences",Price:$44 / night,Private room in Brentwood,,/rooms/30885780?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$225 totalShow details,Price:$44 / nightPrice:$225 totalShow details
 Room by the lake,Price:$50 / night,Private room in Nashville,SUPERHOST,/rooms/24347645?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$236 totalShow details,Rating 4.84 out of 5;4.84143 reviews (143)Price:$50 / nightPrice:$236 totalShow details
 Luxury Large share prime location - long /short,Price:$65 / night,Private room in Nashville,SUPERHOST,/rooms/31071393?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$314 totalShow details,Rating 4.84 out of 5;4.8432 reviews (32)Price:$65 / nightPrice:$314 totalShow details
 Country Retreat at Historic Gray Gables BNB,Price:$52 / night,Private room in Goodlettsville,SUPERHOST,/rooms/28107574?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,3 guests · Studio · 2 beds · 1 private bath,Price:$294 totalShow details,Rating 4.93 out of 5;4.9340 reviews (40)Price:$52 / nightPrice:$294 totalShow details
 Asher House 2,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/28916403?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$252 totalShow details,Rating 5.0 out of 5;5.030 reviews (30)Price:$49 / nightPrice:$252 totalShow details
 Village AirBNB...hospitality to rest and recharge,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/23850251?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$274 totalShow details,Rating 5.0 out of 5;5.074 reviews (74)Price:$55 / nightPrice:$274 totalShow details
 Franklin Home - Very Private,Price:$56 / night,Private room in Franklin,SUPERHOST,/rooms/19828681?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$301 totalShow details,Rating 4.94 out of 5;4.9447 reviews (47)Price:$56 / nightPrice:$301 totalShow details
 Franklin (private room) in single family home,Price:$49 / night,Private room in Franklin,,/rooms/30123553?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$246 totalShow details,Rating 5.0 out of 5;5.075 reviews (75)Price:$49 / nightPrice:$246 totalShow details
 CUTIE HOME ANTIOCH       #2019023052,Price:$45 / night,Private room in Nashville,,/rooms/24136182?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$215 totalShow details,Rating 4.35 out of 5;4.3581 reviews (81)Price:$45 / nightPrice:$215 totalShow details
" Trendy & Cozy Room,Priv. Bath 5 mins from Downtown",Price:$51 / night,Private room in Nashville,,/rooms/22954500?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$254 totalShow details,Rating 4.82 out of 5;4.82154 reviews (154)Price:$51 / nightPrice:$254 totalShow details
 La Vergne townhouse - close to nashville,Price:$42 / night,Private room in La Vergne,,/rooms/43619615?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 private bath,Price:$192 totalShow details,Rating 4.71 out of 5;4.717 reviews (7)Price:$42 / nightPrice:$192 totalShow details
 King size bed private bathroom with private bathro,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/19450515?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,5 guests · 2 bedrooms · 1 bed · 2 shared baths,Price:$283 totalShow details,Rating 4.79 out of 5;4.79132 reviews (132)Price:$59 / nightPrice:$283 totalShow details
 The Minimalist Room and Bath,Price:$50 / night,Private room in Nashville,,/rooms/38306255?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$228 totalShow details,Rating 5.0 out of 5;5.04 reviews (4)Price:$50 / nightPrice:$228 totalShow details
 Charming and Cozy,Price:$46 / night,Private room in Nashville,SUPERHOST,/rooms/46837226?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=19164612-d4e7-45be-94a6-65d2e2c3b561,1 guest · 1 bedroom · 0 beds · 1 private bath,Price:$256 totalShow details,Price:$46 / nightPrice:$256 totalShow details
 Nashville Ballet Room. CLEAN*,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/21682850?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$262 totalShow details,Rating 4.97 out of 5;4.97137 reviews (137)Price:$55 / nightPrice:$262 totalShow details
 The Cat's Meow,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/19912700?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 2 shared baths,Price:$244 totalShow details,Rating 4.90 out of 5;4.9069 reviews (69)Price:$49 / nightPrice:$244 totalShow details
 Beautiful bedroom w/private bathroom in West Meade,Price:$50 / night,Private room in Nashville,SUPERHOST,/rooms/13783185?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$245 totalShow details,Rating 4.92 out of 5;4.92118 reviews (118)Price:$50 / nightPrice:$245 totalShow details
 Charming Brentwood Escape,Price:$60 / night,Private room in Brentwood,SUPERHOST,/rooms/26576101?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$291 totalShow details,Rating 4.88 out of 5;4.88142 reviews (142)Price:$60 / nightPrice:$291 totalShow details
" Cozy Space in Music City Capital, Nashville",Price:$53 / night,Private room in Mt. Juliet,,/rooms/43347858?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$277 totalShow details,Rating 5.0 out of 5;5.07 reviews (7)Price:$53 / nightPrice:$277 totalShow details
 Tamika's Palace,Price:$50 / night,Private room in Nashville,,/rooms/30423421?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,4 guests · 1 bedroom · 3 beds · 2 baths,Price:$257 totalShow details,Rating 4.50 out of 5;4.504 reviews (4)Price:$50 / nightPrice:$257 totalShow details
 Budget Accommodation in a Cool Old RV,Price:$50 / night,Camper/RV in Nashville,SUPERHOST,/rooms/43850171?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$257 totalShow details,Rating 5.0 out of 5;5.07 reviews (7)Price:$50 / nightPrice:$257 totalShow details
 Music City Seamstress Room 1,Price:$52 / night,Private room in Nashville,SUPERHOST,/rooms/17159543?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$272 totalShow details,Rating 4.87 out of 5;4.87104 reviews (104)Price:$52 / nightPrice:$272 totalShow details
 Sutton Hill Manor LGBTQ+,Price:$50 / night,Private room in Nashville,,/rooms/45454283?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$274 totalShow details,Price:$50 / nightPrice:$274 totalShow details
 6 MIN FROM Downtown Cozy Bedroom Suite,Price:$56 / night,Private room in Nashville,,/rooms/17923122?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,4 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$286 totalShow details,Rating 4.87 out of 5;4.8783 reviews (83)Price:$56 / nightPrice:$286 totalShow details
 Downtown Hostel (Female-Only Shared Dorm),Price:$43 / night,Hostel beds in Nashville,SUPERHOST,/rooms/15157178?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,1 guest · 1 bedroom · 8 beds · 7 shared baths,Price:$171 totalShow details,Rating 4.80 out of 5;4.80402 reviews (402)Price:$43 / nightPrice:$171 totalShow details
 Midtown Hostel (COED Shared Dorm),Price:$46 / night,Hotel room in Nashville,,/rooms/29983401?check_in=2021-06-06&check_out=2021-06-10&previous_page_section_name=1000&federated_search_id=32c2902c-00b2-4488-aa1c-f33ce27b026e,1 guest · 1 bedroom · 4 beds · 1 bath,Price:$184 totalShow details,Rating 4.72 out of 5;4.7243 reviews (43)Price:$46 / nightPrice:$184 totalShow details
