name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
 Cozy Hang & Rest For The Nomadic Traveler,Price:$39 / night,Private room in Hendersonville,SUPERHOST,/rooms/24407969?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,1 guest · Studio · 1 bed · 1.5 shared baths,Price:$178 totalShow details,Rating 4.99 out of 5;4.99104 reviews (104)Price:$39 / nightPrice:$178 totalShow details
 student Holiday one month special. 12th threw 12th,Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/23463463?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$205 totalShow details,Rating 4.98 out of 5;4.9883 reviews (83)Price:$40 / nightPrice:$205 totalShow details
 Private room  Share bathroom,Price:$30 / night,Private room in Murfreesboro,,/rooms/39048339?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$165 totalShow details,Rating 4.61 out of 5;4.6141 reviews (41)Price:$30 / nightPrice:$165 totalShow details
" ""The Lavender Room""",Price:$35 / night,Private room in Murfreesboro,SUPERHOST,/rooms/35563864?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$183 totalShow details,Rating 5.0 out of 5;5.026 reviews (26)Price:$35 / nightPrice:$183 totalShow details
" A great value, about 20 min to Nashville, Opryland",Price:$30 / night,Private room in Goodlettsville,SUPERHOST,/rooms/10253419?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$143 totalShow details,Rating 4.82 out of 5;4.82157 reviews (157)Price:$30 / nightPrice:$143 totalShow details
" Suite 7 ""TOM JONES"" - Cozy, Country Clean & Fun!",Previous price:$50Discounted price:$39 / night,Private room in Lebanon,SUPERHOST,/rooms/43788182?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$178 totalShow details,Rating 4.98 out of 5;4.9841 reviews (41)Previous price:$50Discounted price:$39 / nightPrice:$178 totalShow details
 Entire 2nd Floor to Yourself! Near MTSU/Interstate,Price:$40 / night,Private room in Murfreesboro,,/rooms/22515239?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,4 guests · 2 bedrooms · 3 beds · 1 private bath,Price:$211 totalShow details,Rating 5.0 out of 5;5.029 reviews (29)Price:$40 / nightPrice:$211 totalShow details
" Suite 6 ""AUNT LUCILLE"" - Country Breakfast Inc!",Previous price:$50Discounted price:$40 / night,Private room in Lebanon,SUPERHOST,/rooms/43787569?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,5 guests · 1 bedroom · 2 beds · 1 private bath,Price:$183 totalShow details,Rating 4.84 out of 5;4.8458 reviews (58)Previous price:$50Discounted price:$40 / nightPrice:$183 totalShow details
" Suite 8 ""APRIL LOVE"" Horse Stall Suite!",Previous price:$45Discounted price:$40 / night,Private room in Lebanon,SUPERHOST,/rooms/43788294?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$183 totalShow details,Rating 4.94 out of 5;4.9433 reviews (33)Previous price:$45Discounted price:$40 / nightPrice:$183 totalShow details
" Suite 5 ""UNCLE ALDUS"" - Country Clean & Fun!",Previous price:$50Discounted price:$40 / night,Private room in Lebanon,SUPERHOST,/rooms/43787289?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=2069d546-9561-4c3c-8135-b7429c60608f,4 guests · 1 bedroom · 2 beds · 1 shared bath,Price:$183 totalShow details,Rating 4.96 out of 5;4.9628 reviews (28)Previous price:$50Discounted price:$40 / nightPrice:$183 totalShow details
 Piece of Peace - international    students home.,Price:$ 40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/24077414?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$ 223 totalShow details,Rating 4.89 out of 5;4.8961 reviews (61)Price:$ 40 / nightPrice:$ 223 totalShow details
 Downtown Hostel (Male-Only Shared Dorm),Price:$ 35 / night,Hostel beds in Nashville,SUPERHOST,/rooms/15158385?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 8 beds · 7 shared baths,Price:$ 140 totalShow details,Rating 4.78 out of 5;4.78179 reviews (179)Price:$ 35 / nightPrice:$ 140 totalShow details
 big blue bedroom,Price:$ 36 / night,Private room in Hermitage,,/rooms/19192496?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,6 guests · 1 bedroom · 2 beds · 1.5 shared baths,Price:$ 181 totalShow details,Rating 4.61 out of 5;4.6131 reviews (31)Price:$ 36 / nightPrice:$ 181 totalShow details
" The Cozy Niche , special offers , yoga friendly,",Price:$ 40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/21448158?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$ 211 totalShow details,Rating 4.95 out of 5;4.9538 reviews (38)Price:$ 40 / nightPrice:$ 211 totalShow details
 small blue bedroom,Price:$ 36 / night,Private room in Hermitage,,/rooms/19408522?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$ 181 totalShow details,Rating 4.58 out of 5;4.5833 reviews (33)Price:$ 36 / nightPrice:$ 181 totalShow details
 Nashville Wooded Hilltop Primitive Camping Maple,Previous price:$ 25Discounted price:$ 23 / night,Campsite in Goodlettsville,SUPERHOST,/rooms/20551388?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,10 guests · 2 bedrooms · 0 beds · 0 baths,Price:$ 103 totalShow details,Rating 4.82 out of 5;4.8222 reviews (22)Previous price:$ 25Discounted price:$ 23 / nightPrice:$ 103 totalShow details
 A very quiet area close to everything.,Price:$ 38 / night,Private room in Nashville,,/rooms/36836980?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$ 183 totalShow details,Rating 4.92 out of 5;4.9236 reviews (36)Price:$ 38 / nightPrice:$ 183 totalShow details
 Nashville Primitive Wooded Camping Sassafras,Previous price:$ 25Discounted price:$ 23 / night,Campsite in Goodlettsvilleville,SUPERHOST,/rooms/38236581?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,10 guests · Studio · 0 beds · 0 baths,Price:$ 103 totalShow details,Rating 5.0 out of 5;5.05 reviews (5)Previous price:$ 25Discounted price:$ 23 / nightPrice:$ 103 totalShow details
 Camping or Campers/RV parking Tulip Grove,Price:$ 19 / night,Campsite in Nashville,,/rooms/39991131?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,6 guests · 1 bedroom,Price:$ 110 totalShow details,Price:$ 19 / nightPrice:$ 110 totalShow details
 Studio-apartment feeling,Price:$ 40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/28663288?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$ 211 totalShow details,Rating 5.0 out of 5;5.021 reviews (21)Price:$ 40 / nightPrice:$ 211 totalShow details
 Luggage Storage For Your Last Day In Nash!,Price:$ 10 / night,Shared room in Nashville,,/rooms/45712327?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 1 bed · 0 shared baths,Price:$ 46 totalShow details,Price:$ 10 / nightPrice:$ 46 totalShow details
 Hammock Tent Camping in 33 Acre Riverview Compound,Price:$ 38 / night,Entire bed and breakfast in Ashland City,SUPERHOST,/rooms/12249800?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 1 bed · 1 bath,Price:$ 173 totalShow details,Price:$ 38 / nightPrice:$ 173 totalShow details
 Primitive Camp Site. 45 min west of Nashville,Price:$ 33 / night,Campsite in Nashville,,/rooms/5500808?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,12 guests · Studio · 0 beds · 0 baths,Price:$ 151 totalShow details,Rating 5.0 out of 5;5.012 reviews (12)Price:$ 33 / nightPrice:$ 151 totalShow details
 Welcome to the Wolfe family home,Price:$ 40 / night,Private room in Nashville,,/rooms/43938354?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$ 240 totalShow details,Price:$ 40 / nightPrice:$ 240 totalShow details
" RV Camper Pad  Nashville / Gallatin, Lake Area",Price:$ 26 / night,Camper/RV in Gallatin,,/rooms/43035634?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$ 119 totalShow details,Price:$ 26 / nightPrice:$ 119 totalShow details
" Private   BR Quiet neighborhood, close to lake.",Price:$ 40 / night,Private room in Hendersonville,,/rooms/43616563?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$ 205 totalShow details,Price:$ 40 / nightPrice:$ 205 totalShow details
 Fork Inn Pond Cabin annex - for tent camping only,Price:$ 40 / night,Private room in Franklin,,/rooms/2471064?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 0 beds · 1.5 baths,Price:$ 274 totalShow details,Rating 4.75 out of 5;4.754 reviews (4)Price:$ 40 / nightPrice:$ 274 totalShow details
 Fork Inn Log Cabin annex - hammocks & tent camping,Previous price:$ 40Discounted price:$ 30 / night,Private room in Franklin,,/rooms/28892408?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$ 148 totalShow details,Previous price:$ 40Discounted price:$ 30 / nightPrice:$ 148 totalShow details
 Stow Your Bags On Your Last Day In Nash!,Price:$ 10 / night,Shared room in Nashville,,/rooms/28812586?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$ 46 totalShow details,Price:$ 10 / nightPrice:$ 46 totalShow details
 RV/Camper Parking next to Long Hunter State Park,Price:$ 19 / night,Campsite in Nashville,,/rooms/39968681?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=3fce5440-56bf-4446-bf97-b949fdb1f4af,6 guests · 1 bedroom · 1 bed · 0 baths,Price:$ 110 totalShow details,Price:$ 19 / nightPrice:$ 110 totalShow details
 Where home is felt loved,Price:$40 / night,Private room in Murfreesboro,,/rooms/35124684?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=082c6516-5c54-41b2-b094-864fba7a5e6d,3 guests · 2 bedrooms · 1 bed · 1 bath,Price:$183 totalShow details,Price:$40 / nightPrice:$183 totalShow details
 Pet Hotel at Burwood Hall Country Estate,Price:$10 / night,Tiny house in Thompson's Station,SUPERHOST,/rooms/30421427?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=082c6516-5c54-41b2-b094-864fba7a5e6d,1 guest · Studio · 1 bed · 0 baths,Price:$103 totalShow details,Price:$10 / nightPrice:$103 totalShow details
 Cozy Brookside Cottage,Price:$60 / night,Entire cottage in Goodlettsville,SUPERHOST,/rooms/45976524?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,4 guests · 2 bedrooms · 2 beds · 1.5 baths,Price:$331 totalShow details,Rating 5.0 out of 5;5.03 reviews (3)Price:$60 / nightPrice:$331 totalShow details
 Cozy private room in Franklin 20 mins to Nashville,Price:$50 / night,Private room in Franklin,SUPERHOST,/rooms/39487569?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$245 totalShow details,Rating 4.96 out of 5;4.9654 reviews (54)Price:$50 / nightPrice:$245 totalShow details
 Cozy Private Nook in East Nashville,Price:$60 / night,Private room in Nashville,,/rooms/44532192?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$308 totalShow details,Rating 5.0 out of 5;5.06 reviews (6)Price:$60 / nightPrice:$308 totalShow details
 WoodSong Farm Private Entrance near Nashville,Price:$59 / night,Farm stay in Smyrna,SUPERHOST,/rooms/33906019?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,4 guests · 1 bedroom · 3 beds · 1 bath,Price:$269 totalShow details,Rating 4.90 out of 5;4.9083 reviews (83)Price:$59 / nightPrice:$269 totalShow details
 Country Charm/City Access/Private Entrance Suite,Price:$52 / night,Entire guest suite in Mount Juliet,SUPERHOST,/rooms/31760325?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$270 totalShow details,Rating 4.94 out of 5;4.94119 reviews (119)Price:$52 / nightPrice:$270 totalShow details
 East Nashville modern home,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/7291013?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$262 totalShow details,Rating 4.91 out of 5;4.91423 reviews (423)Price:$55 / nightPrice:$262 totalShow details
 Queen size bed in a private bedroom.,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/22143838?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,1 guest · 1 bedroom · 1 bed · 1 private bath,Price:$205 totalShow details,Rating 4.87 out of 5;4.87190 reviews (190)Price:$45 / nightPrice:$205 totalShow details
" The Donelson Dwelling: Quiet, Clean, Comfortable.",Price:$57 / night,Private room in Nashville,SUPERHOST,/rooms/20497814?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$270 totalShow details,Rating 4.95 out of 5;4.95319 reviews (319)Price:$57 / nightPrice:$270 totalShow details
 Hospitable Paradise B+B,Price:$45 / night,Private room in Nashville,,/rooms/14262250?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,3 guests · 1 bedroom · 2 beds · 2 baths,Price:$205 totalShow details,Rating 5.0 out of 5;5.07 reviews (7)Price:$45 / nightPrice:$205 totalShow details
 Glamping in the Ville,Price:$60 / night,Tent in Nashville,,/rooms/46425972?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · Studio · 1 bed,Price:$274 totalShow details,Price:$60 / nightPrice:$274 totalShow details
 Luxury Large share prime location - long /short,Price:$65 / night,Private room in Nashville,SUPERHOST,/rooms/31071393?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$314 totalShow details,Rating 4.84 out of 5;4.8432 reviews (32)Price:$65 / nightPrice:$314 totalShow details
 Secluded Sumner Studio in Heart of Hendersonville,Price:$60 / night,Entire apartment in Hendersonville,,/rooms/44507297?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,3 guests · 1 bedroom · 2 beds · 1 bath,Price:$371 totalShow details,Rating 4.83 out of 5;4.836 reviews (6)Price:$60 / nightPrice:$371 totalShow details
" Cozy wonderful home near
all conviences",Price:$44 / night,Private room in Brentwood,,/rooms/30885780?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$225 totalShow details,Price:$44 / nightPrice:$225 totalShow details
 Percy Priest Pad,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/20991153?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$221 totalShow details,Rating 4.84 out of 5;4.8445 reviews (45)Price:$45 / nightPrice:$221 totalShow details
 Room by the lake,Price:$50 / night,Private room in Nashville,SUPERHOST,/rooms/24347645?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$236 totalShow details,Rating 4.84 out of 5;4.84143 reviews (143)Price:$50 / nightPrice:$236 totalShow details
 The Minimalist Room and Bath,Price:$50 / night,Private room in Nashville,,/rooms/38306255?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$228 totalShow details,Rating 5.0 out of 5;5.04 reviews (4)Price:$50 / nightPrice:$228 totalShow details
" The ""Hillbilly"" country retreat 30 min to downtown",Price:$59 / night,Entire guesthouse in Pegram,SUPERHOST,/rooms/26496915?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$326 totalShow details,Rating 4.97 out of 5;4.9778 reviews (78)Price:$59 / nightPrice:$326 totalShow details
 Franklin Home - Very Private,Price:$56 / night,Private room in Franklin,SUPERHOST,/rooms/19828681?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$300 totalShow details,Rating 4.94 out of 5;4.9447 reviews (47)Price:$56 / nightPrice:$300 totalShow details
 Country Retreat at Historic Gray Gables BNB,Price:$52 / night,Private room in Goodlettsville,SUPERHOST,/rooms/28107574?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,3 guests · Studio · 2 beds · 1 private bath,Price:$294 totalShow details,Rating 4.93 out of 5;4.9340 reviews (40)Price:$52 / nightPrice:$294 totalShow details
 Asher House 2,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/28916403?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=7959a97f-2af6-4095-b67b-699381aa463f,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$252 totalShow details,Rating 5.0 out of 5;5.030 reviews (30)Price:$49 / nightPrice:$252 totalShow details
 Franklin (private room) in single family home,Price:$49 / night,Private room in Franklin,,/rooms/30123553?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$246 totalShow details,Rating 5.0 out of 5;5.075 reviews (75)Price:$49 / nightPrice:$246 totalShow details
 CUTIE HOME ANTIOCH       #2019023052,Price:$45 / night,Private room in Nashville,,/rooms/24136182?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$215 totalShow details,Rating 4.35 out of 5;4.3581 reviews (81)Price:$45 / nightPrice:$215 totalShow details
 King size bed private bathroom with private bathro,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/19450515?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,5 guests · 2 bedrooms · 1 bed · 2 shared baths,Price:$283 totalShow details,Rating 4.79 out of 5;4.79132 reviews (132)Price:$59 / nightPrice:$283 totalShow details
 La Vergne townhouse - close to nashville,Price:$42 / night,Private room in La Vergne,,/rooms/43619615?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,2 guests · 1 bedroom · 1 private bath,Price:$192 totalShow details,Rating 4.71 out of 5;4.717 reviews (7)Price:$42 / nightPrice:$192 totalShow details
 The Minimalist Room and Bath,Price:$50 / night,Private room in Nashville,,/rooms/38306255?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$228 totalShow details,Rating 5.0 out of 5;5.04 reviews (4)Price:$50 / nightPrice:$228 totalShow details
 Charming and Cozy,Price:$46 / night,Private room in Nashville,SUPERHOST,/rooms/46837226?check_in=2021-05-09&check_out=2021-05-13&previous_page_section_name=1000&federated_search_id=37333266-eb21-4603-8ed4-2c82c0cdb517,1 guest · 1 bedroom · 0 beds · 1 private bath,Price:$256 totalShow details,Price:$46 / nightPrice:$256 totalShow details
