name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
King size bed private bathroom with private bathro,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/19450515?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,5 guests · 2 bedrooms · 1 bed · 2 shared baths,Price:$216 totalShow details,Rating 4.79 out of 5;4.79132 reviews (132)Price:$59 / nightPrice:$216 totalShow details
Convenient Nashville Bedroom Bath - The Palm Room,Previous price:$75Discounted price:$45 / night,Private room in Nashville,,/rooms/20171351?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$188 totalShow details,Rating 4.83 out of 5;4.8384 reviews (84)Previous price:$75Discounted price:$45 / nightPrice:$188 totalShow details
Budget Accommodation in a Cool Old RV,Price:$52 / night,Camper/RV in Nashville,SUPERHOST,/rooms/43850171?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$208 totalShow details,Rating 5.0 out of 5;5.07 reviews (7)Price:$52 / nightPrice:$208 totalShow details
"Cozy Room on Farm, Priv Bath, 17 mins to Downtown",Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/39115611?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$219 totalShow details,Rating 4.90 out of 5;4.9021 reviews (21)Price:$59 / nightPrice:$219 totalShow details
Guest room minutes from downtown,Price:$50 / night,Private room in Nashville,,/rooms/46747403?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$171 totalShow details,Price:$50 / nightPrice:$171 totalShow details
Beautiful bedroom w/private bathroom in West Meade,Price:$50 / night,Private room in Nashville,SUPERHOST,/rooms/13783185?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$188 totalShow details,Rating 4.92 out of 5;4.92118 reviews (118)Price:$50 / nightPrice:$188 totalShow details
Tamika's Palace,Price:$50 / night,Private room in Nashville,,/rooms/30423421?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,4 guests · 1 bedroom · 3 beds · 2 baths,Price:$200 totalShow details,Rating 4.50 out of 5;4.504 reviews (4)Price:$50 / nightPrice:$200 totalShow details
"Cozy Space in Music City Capital, Nashville",Price:$51 / night,Private room in Mt. Juliet,,/rooms/43347858?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$210 totalShow details,Rating 5.0 out of 5;5.07 reviews (7)Price:$51 / nightPrice:$210 totalShow details
"Comfy Space in Music City Capital, Nashville",Price:$52 / night,Private room in Mt. Juliet,,/rooms/43497638?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Price:$212 totalShow details,Rating 5.0 out of 5;5.05 reviews (5)Price:$52 / nightPrice:$212 totalShow details
Sutton Hill Manor LGBTQ+,Price:$52 / night,Private room in Nashville,,/rooms/45454283?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$224 totalShow details,Price:$52 / nightPrice:$224 totalShow details
Private Room & Full Bath Nashville,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/1656104?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1.5 baths,Price:$188 totalShow details,Rating 4.86 out of 5;4.86279 reviews (279)Price:$55 / nightPrice:$188 totalShow details
Green Hills Charm,Price:$55 / night,Private room in Nashville,,/rooms/32869497?check_in=2021-04-08&check_out=2021-04-11&previous_page_section_name=1000&federated_search_id=e970ce6d-22d3-4cb3-9ffc-20d90c8b6778,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$234 totalShow details,Rating 4.76 out of 5;4.7617 reviews (17)Price:$55 / nightPrice:$234 totalShow details
