name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
 A very quiet area close to everything.,Previous price:$40Discounted price:$35 / night,Private room in Nashville,,/rooms/36836980?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$129 totalShow details,Rating 4.92 out of 5;4.9236 reviews (36)Previous price:$40Discounted price:$35 / nightPrice:$129 totalShow details
 big blue bedroom,Price:$32 / night,Private room in Hermitage,,/rooms/19192496?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,6 guests · 1 bedroom · 2 beds · 1.5 shared baths,Price:$127 totalShow details,Rating 4.61 out of 5;4.6131 reviews (31)Price:$32 / nightPrice:$127 totalShow details
 Luggage Storage For Your Last Day In Nash!,Price:$10 / night,Shared room in Nashville,,/rooms/45712327?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,1 guest · 1 bedroom · 1 bed · 0 shared baths,Price:$34 totalShow details,Price:$10 / nightPrice:$34 totalShow details
 Studio-apartment feeling,Price:$40 / night,Private room in Murfreesboro,SUPERHOST,/rooms/28663288?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$165 totalShow details,Rating 5.0 out of 5;5.021 reviews (21)Price:$40 / nightPrice:$165 totalShow details
 Camping or Campers/RV parking Tulip Grove,Price:$19 / night,Campsite in Nashville,,/rooms/39991131?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,6 guests · 1 bedroom,Price:$88 totalShow details,Price:$19 / nightPrice:$88 totalShow details
 RV/Camper Parking,Price:$35 / night,Campsite in Nashville,,/rooms/39386163?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,6 guests · 1 bedroom · 1 bed · 1 bath,Price:$143 totalShow details,Price:$35 / nightPrice:$143 totalShow details
" Private   BR Quiet neighborhood, close to lake.",Price:$37 / night,Private room in Hendersonville,,/rooms/43616563?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,4 guests · 1 bedroom · 2 beds · 1 private bath,Price:$149 totalShow details,Price:$37 / nightPrice:$149 totalShow details
 Primitive Camp Site. 45 min west of Nashville,Price:$30 / night,Campsite in Nashville,,/rooms/5500808?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,12 guests · Studio · 0 beds · 0 baths,Price:$103 totalShow details,Rating 5.0 out of 5;5.012 reviews (12)Price:$30 / nightPrice:$103 totalShow details
 Welcome to the Wolfe family home,Price:$40 / night,Private room in Nashville,,/rooms/43938354?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$194 totalShow details,Price:$40 / nightPrice:$194 totalShow details
" RV Camper Pad  Nashville / Gallatin, Lake Area",Price:$26 / night,Camper/RV in Gallatin,,/rooms/43035634?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$89 totalShow details,Price:$26 / nightPrice:$89 totalShow details
 Fork Inn Log Cabin annex - hammocks & tent camping,Previous price:$40Discounted price:$30 / night,Private room in Franklin,,/rooms/28892408?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$114 totalShow details,Previous price:$40Discounted price:$30 / nightPrice:$114 totalShow details
 RV/Camper Parking next to Long Hunter State Park,Price:$19 / night,Campsite in Nashville,,/rooms/39968681?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,6 guests · 1 bedroom · 1 bed · 0 baths,Price:$88 totalShow details,Price:$19 / nightPrice:$88 totalShow details
 Stow Your Bags On Your Last Day In Nash!,Price:$10 / night,Shared room in Nashville,,/rooms/28812586?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,1 guest · 1 bedroom · 1 bed · 1 shared bath,Price:$34 totalShow details,Price:$10 / nightPrice:$34 totalShow details
 Where home is felt loved,Price:$40 / night,Private room in Murfreesboro,,/rooms/35124684?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=35c6566f-369e-4853-923f-ac385331712d,3 guests · 2 bedrooms · 1 bed · 1 bath,Price:$137 totalShow details,Price:$40 / nightPrice:$137 totalShow details
 New Private Suite- Minutes from Downtown Franklin!,Price:$60 / night,Private room in Franklin,,/rooms/38646479?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$234 totalShow details,Rating 4.98 out of 5;4.9853 reviews (53)Price:$60 / nightPrice:$234 totalShow details
 Cozy private room in Franklin 20 mins to Nashville,Price:$50 / night,Private room in Franklin,SUPERHOST,/rooms/39487569?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$188 totalShow details,Rating 4.96 out of 5;4.9654 reviews (54)Price:$50 / nightPrice:$188 totalShow details
 Franklin Home - Very Private,Price:$45 / night,Private room in Franklin,SUPERHOST,/rooms/19828681?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$200 totalShow details,Rating 4.94 out of 5;4.9447 reviews (47)Price:$45 / nightPrice:$200 totalShow details
 Mill Creek Retreat  Guest Suite - Nolensville,Previous price:$81Discounted price:$59 / night,Entire guest suite in US,,/rooms/44433586?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,4 guests · Studio · 2 beds · 1 bath,Price:$260 totalShow details,Rating 5.0 out of 5;5.011 reviews (11)Previous price:$81Discounted price:$59 / nightPrice:$260 totalShow details
 Percy Priest Pad,Price:$42 / night,Private room in Nashville,SUPERHOST,/rooms/20991153?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$161 totalShow details,Rating 4.84 out of 5;4.8445 reviews (45)Price:$42 / nightPrice:$161 totalShow details
 Asher House 2,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/28916403?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$196 totalShow details,Rating 5.0 out of 5;5.030 reviews (30)Price:$49 / nightPrice:$196 totalShow details
 Franklin (private room) in single family home,Price:$49 / night,Private room in Franklin,,/rooms/30123553?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$191 totalShow details,Rating 5.0 out of 5;5.075 reviews (75)Price:$49 / nightPrice:$191 totalShow details
 6 MIN FROM Downtown Cozy Bedroom Suite,Price:$42 / night,Private room in Nashville,,/rooms/17923122?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,4 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$175 totalShow details,Rating 4.87 out of 5;4.8783 reviews (83)Price:$42 / nightPrice:$175 totalShow details
 Beautiful retreat near Nashville.,Price:$55 / night,Private room in Ashland City,SUPERHOST,/rooms/35068850?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,4 guests · 2 bedrooms · 2 beds · 1 private bath,Price:$217 totalShow details,Rating 4.91 out of 5;4.9147 reviews (47)Price:$55 / nightPrice:$217 totalShow details
 A Cozy Guest Suite Just South of  Nashville,Price:$59 / night,Entire guest suite in La Vergne,SUPERHOST,/rooms/17248798?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$242 totalShow details,Rating 4.98 out of 5;4.98215 reviews (215)Price:$59 / nightPrice:$242 totalShow details
 Room At Eastland - Your totally private room!,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/2473234?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$234 totalShow details,Rating 4.96 out of 5;4.96112 reviews (112)Price:$45 / nightPrice:$234 totalShow details
" City retreat: Green Hills, 12 South Area, Shopping",Price:$60 / night,Private room in Nashville,SUPERHOST,/rooms/40415150?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$262 totalShow details,Rating 4.87 out of 5;4.8715 reviews (15)Price:$60 / nightPrice:$262 totalShow details
" The ""Hillbilly"" country retreat 30 min to downtown",Price:$59 / night,Entire guesthouse in Pegram,SUPERHOST,/rooms/26496915?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$259 totalShow details,Rating 4.97 out of 5;4.9778 reviews (78)Price:$59 / nightPrice:$259 totalShow details
" Cozy Room on Farm, Priv Bath, 17 mins to Downtown",Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/39115611?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$219 totalShow details,Rating 4.90 out of 5;4.9021 reviews (21)Price:$59 / nightPrice:$219 totalShow details
" Songwriter's and Musician's Dream, Tourist Heaven",Price:$60 / night,Private room in Nashville,SUPERHOST,/rooms/15929927?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$257 totalShow details,Rating 4.95 out of 5;4.9559 reviews (59)Price:$60 / nightPrice:$257 totalShow details
 Village AirBNB...hospitality to rest and recharge,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/23850251?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$177 totalShow details,Rating 5.0 out of 5;5.074 reviews (74)Price:$45 / nightPrice:$177 totalShow details
 private room just south of downtown Nashville,Price:$50 / night,Private room in Nashville,SUPERHOST,/rooms/19507454?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,4 guests · 2 bedrooms · 2 beds · 1.5 shared baths,Price:$205 totalShow details,Rating 4.95 out of 5;4.9562 reviews (62)Price:$50 / nightPrice:$205 totalShow details
 King size bed private bathroom with private bathro,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/19450515?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,5 guests · 2 bedrooms · 1 bed · 2 shared baths,Price:$216 totalShow details,Rating 4.79 out of 5;4.79132 reviews (132)Price:$59 / nightPrice:$216 totalShow details
 Convenient Nashville Bedroom Bath - The Palm Room,Previous price:$75Discounted price:$45 / night,Private room in Nashville,,/rooms/20171351?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$188 totalShow details,Rating 4.83 out of 5;4.8384 reviews (84)Previous price:$75Discounted price:$45 / nightPrice:$188 totalShow details
 House of Welcomes,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/7474446?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=5f564ec1-253d-47c5-aeca-fcc2fc8bd34b,4 guests · 1 bedroom · 1 bed · 1 private bath,Price:$211 totalShow details,Rating 4.95 out of 5;4.95314 reviews (314)Price:$55 / nightPrice:$211 totalShow details
 Asher House 2,Price:$49 / night,Private room in Nashville,SUPERHOST,/rooms/28916403?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$196 totalShow details,Rating 5.0 out of 5;5.030 reviews (30)Price:$49 / nightPrice:$196 totalShow details
 Franklin (private room) in single family home,Price:$49 / night,Private room in Franklin,,/rooms/30123553?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$191 totalShow details,Rating 5.0 out of 5;5.075 reviews (75)Price:$49 / nightPrice:$191 totalShow details
 Private Room & Full Bath Nashville,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/1656104?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1.5 baths,Price:$188 totalShow details,Rating 4.86 out of 5;4.86279 reviews (279)Price:$55 / nightPrice:$188 totalShow details
 Woodland Wings at Kingston Springs,Price:$60 / night,Entire guest suite in Kingston Springs,SUPERHOST,/rooms/19809095?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$251 totalShow details,Rating 4.97 out of 5;4.97135 reviews (135)Price:$60 / nightPrice:$251 totalShow details
 La Vergne townhouse - close to nashville,Price:$42 / night,Private room in La Vergne,,/rooms/43619615?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 private bath,Price:$144 totalShow details,Rating 4.71 out of 5;4.717 reviews (7)Price:$42 / nightPrice:$144 totalShow details
 Guest room minutes from downtown,Price:$50 / night,Private room in Nashville,,/rooms/46747403?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$171 totalShow details,Price:$50 / nightPrice:$171 totalShow details
 Spacious Mid Century Modern Suite!,Price:$56 / night,Private room in Goodlettsville,SUPERHOST,/rooms/17155168?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$237 totalShow details,Rating 4.94 out of 5;4.94188 reviews (188)Price:$56 / nightPrice:$237 totalShow details
 Room by the lake,Price:$60 / night,Private room in Nashville,SUPERHOST,/rooms/24347645?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$213 totalShow details,Rating 4.84 out of 5;4.84143 reviews (143)Price:$60 / nightPrice:$213 totalShow details
 Music City Comfort,Price:$59 / night,Entire apartment in Nashville,,/rooms/46964553?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,4 guests · 1 bedroom · 1 bed · 1 bath,Price:$259 totalShow details,Price:$59 / nightPrice:$259 totalShow details
 King size bed private bathroom with private bathro,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/19450515?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,5 guests · 2 bedrooms · 1 bed · 2 shared baths,Price:$216 totalShow details,Rating 4.79 out of 5;4.79132 reviews (132)Price:$59 / nightPrice:$216 totalShow details
" East Nashville Gem, minutes from downtown!",Price:$60 / night,Entire guest suite in Nashville,,/rooms/14867808?check_in=2021-04-01&check_out=2021-04-04&previous_page_section_name=1000&federated_search_id=19e6940f-a682-4644-9882-8736ea4b6b16,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$228 totalShow details,Rating 4.73 out of 5;4.73229 reviews (229)Price:$60 / nightPrice:$228 totalShow details
