name,nightly cost,category,superhost,url,guests_rental,total cost,reviews
"Rustic, modern house in East Nashville",Previous price:$120Discounted price:$67 / night,Entire apartment in Nashville,SUPERHOST,/rooms/15147231?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=1aab2b56-3395-4446-a118-6a30bfd51a03,4 guests · 2 bedrooms · 2 beds · 1 bath,Price:$322 totalShow details,Rating 4.97 out of 5;4.97229 reviews (229)Previous price:$120Discounted price:$67 / nightPrice:$322 totalShow details
A+ Cottage & private courtyard! 5 mins to Downtown,Previous price:$125Discounted price:$95 / night,Entire guesthouse in Nashville,SUPERHOST,/rooms/329997?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=1aab2b56-3395-4446-a118-6a30bfd51a03,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$365 totalShow details,Rating 4.88 out of 5;4.88996 reviews (996)Previous price:$125Discounted price:$95 / nightPrice:$365 totalShow details
Downtown Private Bedroom on Quiet Street,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/39470370?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=1aab2b56-3395-4446-a118-6a30bfd51a03,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$171 totalShow details,Rating 4.81 out of 5;4.8116 reviews (16)Price:$45 / nightPrice:$171 totalShow details
The Comfy Magnolia Room at the Iris Motel,Previous price:$86Discounted price:$65 / night,Entire apartment in Nashville,,/rooms/32284941?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=1aab2b56-3395-4446-a118-6a30bfd51a03,4 guests · Studio · 2 beds · 1 bath,Price:$251 totalShow details,Rating 4.66 out of 5;4.6653 reviews (53)Previous price:$86Discounted price:$65 / nightPrice:$251 totalShow details
Nashville Abode- Free Parking & Amazing Pool,Previous price:$109Discounted price:$82 / night,Entire apartment in Nashville,,/rooms/43799420?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$348 totalShow details,Rating 4.44 out of 5;4.4418 reviews (18)Previous price:$109Discounted price:$82 / nightPrice:$348 totalShow details
Posh/Luxury/Hot Tub 10%Off,Price:$57 / night,Private room in Nashville,SUPERHOST,/rooms/27546946?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$217 totalShow details,Rating 4.87 out of 5;4.87110 reviews (110)Price:$57 / nightPrice:$217 totalShow details
Music City Secret  _  Great Location!!!,Price:$64 / night,Entire apartment in Nashville,,/rooms/38600592?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$292 totalShow details,Rating 4.75 out of 5;4.7524 reviews (24)Price:$64 / nightPrice:$292 totalShow details
Stylish Eclectic Downtown Nashville Haven,Previous price:$145Discounted price:$72 / night,Entire apartment in Nashville,SUPERHOST,/rooms/46201473?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,6 guests · 2 bedrooms · 2 beds · 2 baths,Price:$418 totalShow details,Previous price:$145Discounted price:$72 / nightPrice:$418 totalShow details
Artsy Full Apt 15 min from Downtown,Previous price:$100Discounted price:$78 / night,Entire apartment in Nashville,,/rooms/8542398?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$297 totalShow details,Rating 4.87 out of 5;4.87220 reviews (220)Previous price:$100Discounted price:$78 / nightPrice:$297 totalShow details
Home away from home in heart of East Nashville!,Price:$67 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/29884627?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,6 guests · 1 bedroom · 3 beds · 1 bath,Price:$257 totalShow details,Rating 4.91 out of 5;4.91185 reviews (185)Price:$67 / nightPrice:$257 totalShow details
"Trendy & Cozy Room,Priv. Bath 5 mins from Downtown",Price:$47 / night,Private room in Nashville,,/rooms/22954500?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$183 totalShow details,Rating 4.82 out of 5;4.82154 reviews (154)Price:$47 / nightPrice:$183 totalShow details
Downtown Private Bedroom on Quiet Street,Price:$45 / night,Private room in Nashville,SUPERHOST,/rooms/39470370?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,2 guests · 1 bedroom · 1 bed · 1 shared bath,Price:$171 totalShow details,Rating 4.81 out of 5;4.8116 reviews (16)Price:$45 / nightPrice:$171 totalShow details
Historic Germantown Studio,Previous price:$125Discounted price:$84 / night,Entire guesthouse in Nashville,SUPERHOST,/rooms/16767831?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$374 totalShow details,Rating 4.92 out of 5;4.92252 reviews (252)Previous price:$125Discounted price:$84 / nightPrice:$374 totalShow details
East Nashville Apartment,Price:$78 / night,Entire apartment in Nashville,SUPERHOST,/rooms/28049102?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$329 totalShow details,Rating 4.96 out of 5;4.96167 reviews (167)Price:$78 / nightPrice:$329 totalShow details
House of Welcomes,Price:$55 / night,Private room in Nashville,SUPERHOST,/rooms/7474446?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 1 bed · 1 private bath,Price:$211 totalShow details,Rating 4.95 out of 5;4.95314 reviews (314)Price:$55 / nightPrice:$211 totalShow details
The Sunset Shanty,Previous price:$68Discounted price:$60 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/32364875?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$240 totalShow details,Rating 4.80 out of 5;4.8079 reviews (79)Previous price:$68Discounted price:$60 / nightPrice:$240 totalShow details
Eclectic Escape 5 Minutes From Downtown Nashville,Previous price:$136Discounted price:$92 / night,Entire apartment in Nashville,,/rooms/30020214?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,6 guests · 2 bedrooms · 3 beds · 1 bath,Price:$413 totalShow details,Rating 4.43 out of 5;4.4349 reviews (49)Previous price:$136Discounted price:$92 / nightPrice:$413 totalShow details
The Johnny Cash Suite,Price:$80 / night,Entire guest suite in Nashville,SUPERHOST,/rooms/26900742?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,3 guests · 1 bedroom · 2 beds · 1 bath,Price:$320 totalShow details,Rating 4.89 out of 5;4.89177 reviews (177)Price:$80 / nightPrice:$320 totalShow details
Private and Cozy Bed and Bathroom Near Airport,Price:$59 / night,Private room in Nashville,SUPERHOST,/rooms/23922522?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,2 guests · 1 bedroom · 1 bed · 1 private bath,Price:$218 totalShow details,Rating 4.89 out of 5;4.89232 reviews (232)Price:$59 / nightPrice:$218 totalShow details
1BR/1BA Off Broadway Luxury Apartment,Price:$79 / night,Entire apartment in Nashville,SUPERHOST,/rooms/37718345?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$402 totalShow details,Rating 4.88 out of 5;4.8867 reviews (67)Price:$79 / nightPrice:$402 totalShow details
Sonder | 1BR + Terrace | Parking Included,Previous price:$140Discounted price:$90 / night,Entire apartment in Nashville,SUPERHOST,/rooms/36178545?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$341 totalShow details,Rating 5.0 out of 5;5.08 reviews (8)Previous price:$140Discounted price:$90 / nightPrice:$341 totalShow details
"Rustic, modern house in East Nashville",Previous price:$120Discounted price:$67 / night,Entire apartment in Nashville,SUPERHOST,/rooms/15147231?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · 2 bedrooms · 2 beds · 1 bath,Price:$322 totalShow details,Rating 4.97 out of 5;4.97229 reviews (229)Previous price:$120Discounted price:$67 / nightPrice:$322 totalShow details
Sonder at Village 21 | Private Studio + Balcony ,Price:$96 / night,Entire apartment in Nashville,SUPERHOST,/rooms/46278813?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,4 guests · Studio · 2 beds · 1 bath,Price:$383 totalShow details,Price:$96 / nightPrice:$383 totalShow details
2BR | 1BA | Condo in North Gulch! KING BED!,Price:$89 / night,Entire apartment in Nashville,,/rooms/45688194?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=7868d4fe-cc07-4183-95ec-b466316db186,6 guests · 2 bedrooms · 2 beds · 1 bath,Price:$347 totalShow details,Rating 3.0 out of 5;3.03 reviews (3)Price:$89 / nightPrice:$347 totalShow details
Cozy Condo Minutes to Broadway w/ Free Parking,Price:$89 / night,Entire apartment in Nashville,,/rooms/45688230?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,6 guests · 2 bedrooms · 3 beds · 1 bath,Price:$347 totalShow details,Rating 3.17 out of 5;3.176 reviews (6)Price:$89 / nightPrice:$347 totalShow details
Downtown Hostel (Coed Shared Dorm),Price:$31 / night,Hotel room in Nashville,SUPERHOST,/rooms/3717911?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,1 guest · 1 bedroom · 8 beds · 7 baths,Price:$93 totalShow details,Rating 4.77 out of 5;4.77638 reviews (638)Price:$31 / nightPrice:$93 totalShow details
Artsy Full Apt 15 min from Downtown,Previous price:$100Discounted price:$78 / night,Entire apartment in Nashville,,/rooms/8542398?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,3 guests · 1 bedroom · 1 bed · 1 bath,Price:$297 totalShow details,Rating 4.87 out of 5;4.87220 reviews (220)Previous price:$100Discounted price:$78 / nightPrice:$297 totalShow details
Historic Germantown Studio,Previous price:$125Discounted price:$84 / night,Entire guesthouse in Nashville,SUPERHOST,/rooms/16767831?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,2 guests · 1 bedroom · 1 bed · 1 bath,Price:$374 totalShow details,Rating 4.92 out of 5;4.92252 reviews (252)Previous price:$125Discounted price:$84 / nightPrice:$374 totalShow details
Sonder *Free Parking* 1BR + Terrace,Previous price:$146Discounted price:$91 / night,Entire apartment in Nashville,SUPERHOST,/rooms/36177944?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$343 totalShow details,Rating 4.81 out of 5;4.8185 reviews (85)Previous price:$146Discounted price:$91 / nightPrice:$343 totalShow details
Music City Secret  _  Great Location!!!,Price:$64 / night,Entire apartment in Nashville,,/rooms/38600592?check_in=2020-12-24&check_out=2020-12-27&previous_page_section_name=1000&federated_search_id=e9d6d0d8-8c2c-4090-a17c-9438b453eb79,4 guests · 1 bedroom · 2 beds · 1 bath,Price:$292 totalShow details,Rating 4.75 out of 5;4.7524 reviews (24)Price:$64 / nightPrice:$292 totalShow details
